A,B,row,col,re,im
4,15,4,37,0.0,-0.5
4,15,5,71,0.0,-0.5
4,15,6,0,0.0,0.5
4,15,7,38,0.0,-0.5
4,15,8,41,0.0,-0.5
4,15,9,75,0.0,-0.5
4,15,10,96,0.0,0.5
4,15,11,42,0.0,-0.5
4,15,12,66,0.0,0.5
4,15,13,44,0.0,-0.5
4,15,14,47,0.0,-0.5
4,15,15,77,0.0,-0.5
4,15,16,49,0.0,-0.5
4,15,17,83,0.0,-0.5
4,15,18,48,0.0,0.5
4,15,19,50,0.0,-0.5
4,15,20,78,0.0,0.5
4,15,21,52,0.0,-0.5
4,15,22,55,0.0,-0.5
4,15,23,85,0.0,-0.5
4,15,24,34,0.0,0.5
4,15,25,56,0.0,-0.5
4,15,26,59,0.0,-0.5
4,15,27,89,0.0,-0.5
4,15,28,61,0.0,-0.5
4,15,29,95,0.0,-0.5
4,15,30,80,0.0,0.5
4,15,31,62,0.0,-0.5
4,15,32,1,0.0,-0.5
4,15,33,99,0.0,-0.5
4,15,34,24,0.0,0.5
4,15,35,2,0.0,-0.5
4,15,36,86,0.0,0.5
4,15,37,4,0.0,-0.5
4,15,38,7,0.0,-0.5
4,15,39,101,0.0,-0.5
4,15,40,46,0.0,0.5
4,15,41,8,0.0,-0.5
4,15,42,11,0.0,-0.5
4,15,43,105,0.0,-0.5
4,15,44,13,0.0,-0.5
4,15,45,111,0.0,-0.5
4,15,46,40,0.0,0.5
4,15,47,14,0.0,-0.5
4,15,48,18,0.0,0.5
4,15,49,16,0.0,-0.5
4,15,50,19,0.0,-0.5
4,15,51,113,0.0,-0.5
4,15,52,21,0.0,-0.5
4,15,53,119,0.0,-0.5
4,15,54,72,0.0,0.5
4,15,55,22,0.0,-0.5
4,15,56,25,0.0,-0.5
4,15,57,123,0.0,-0.5
4,15,58,120,0.0,0.5
4,15,59,26,0.0,-0.5
4,15,60,90,0.0,0.5
4,15,61,28,0.0,-0.5
4,15,62,31,0.0,-0.5
4,15,63,125,0.0,-0.5
4,15,64,97,0.0,0.5
4,15,65,3,0.0,-0.5
4,15,66,12,0.0,0.5
4,15,67,98,0.0,0.5
4,15,68,102,0.0,0.5
4,15,69,100,0.0,0.5
4,15,70,103,0.0,0.5
4,15,71,5,0.0,-0.5
4,15,72,54,0.0,0.5
4,15,73,104,0.0,0.5
4,15,74,107,0.0,0.5
4,15,75,9,0.0,-0.5
4,15,76,109,0.0,0.5
4,15,77,15,0.0,-0.5
4,15,78,20,0.0,0.5
4,15,79,110,0.0,0.5
4,15,80,30,0.0,0.5
4,15,81,112,0.0,0.5
4,15,82,115,0.0,0.5
4,15,83,17,0.0,-0.5
4,15,84,117,0.0,0.5
4,15,85,23,0.0,-0.5
4,15,86,36,0.0,0.5
4,15,87,118,0.0,0.5
4,15,88,121,0.0,0.5
4,15,89,27,0.0,-0.5
4,15,90,60,0.0,0.5
4,15,91,122,0.0,0.5
4,15,92,106,0.0,0.5
4,15,93,124,0.0,0.5
4,15,94,127,0.0,0.5
4,15,95,29,0.0,-0.5
4,15,96,10,0.0,0.5
4,15,97,64,0.0,0.5
4,15,98,67,0.0,0.5
4,15,99,33,0.0,-0.5
4,15,100,69,0.0,0.5
4,15,101,39,0.0,-0.5
4,15,102,68,0.0,0.5
4,15,103,70,0.0,0.5
4,15,104,73,0.0,0.5
4,15,105,43,0.0,-0.5
4,15,106,92,0.0,0.5
4,15,107,74,0.0,0.5
4,15,108,114,0.0,0.5
4,15,109,76,0.0,0.5
4,15,110,79,0.0,0.5
4,15,111,45,0.0,-0.5
4,15,112,81,0.0,0.5
4,15,113,51,0.0,-0.5
4,15,114,108,0.0,0.5
4,15,115,82,0.0,0.5
4,15,116,126,0.0,0.5
4,15,117,84,0.0,0.5
4,15,118,87,0.0,0.5
4,15,119,53,0.0,-0.5
4,15,120,58,0.0,0.5
4,15,121,88,0.0,0.5
4,15,122,91,0.0,0.5
4,15,123,57,0.0,-0.5
4,15,124,93,0.0,0.5
4,15,125,63,0.0,-0.5
4,15,126,116,0.0,0.5
4,15,127,94,0.0,0.5
5,6,0,66,0.0,0.5
5,6,1,49,0.0,0.5
5,6,2,50,0.0,0.5
5,6,3,99,0.0,0.5
5,6,4,52,0.0,0.5
5,6,5,101,0.0,0.5
5,6,6,12,0.0,0.5
5,6,7,55,0.0,0.5
5,6,8,56,0.0,0.5
5,6,9,105,0.0,0.5
5,6,10,20,0.0,0.5
5,6,11,59,0.0,0.5
5,6,12,6,0.0,0.5
5,6,13,61,0.0,0.5
5,6,14,62,0.0,0.5
5,6,15,111,0.0,0.5
5,6,16,32,0.0,0.5
5,6,17,113,0.0,0.5
5,6,18,36,0.0,0.5
5,6,19,35,0.0,0.5
5,6,20,10,0.0,0.5
5,6,21,37,0.0,0.5
5,6,22,38,0.0,0.5
5,6,23,119,0.0,0.5
5,6,24,102,0.0,0.5
5,6,25,41,0.0,0.5
5,6,26,42,0.0,0.5
5,6,27,123,0.0,0.5
5,6,28,44,0.0,0.5
5,6,29,125,0.0,0.5
5,6,30,60,0.0,0.5
5,6,31,47,0.0,0.5
5,6,32,16,0.0,0.5
5,6,33,65,0.0,0.5
5,6,34,68,0.0,0.5
5,6,35,19,0.0,0.5
5,6,36,18,0.0,0.5
5,6,37,21,0.0,0.5
5,6,38,22,0.0,0.5
5,6,39,71,0.0,0.5
5,6,40,106,0.0,0.5
5,6,41,25,0.0,0.5
5,6,42,26,0.0,0.5
5,6,43,75,0.0,0.5
5,6,44,28,0.0,0.5
5,6,45,77,0.0,0.5
5,6,46,92,0.0,0.5
5,6,47,31,0.0,0.5
5,6,48,86,0.0,0.5
5,6,49,1,0.0,0.5
5,6,50,2,0.0,0.5
5,6,51,83,0.0,0.5
5,6,52,4,0.0,0.5
5,6,53,85,0.0,0.5
5,6,54,108,0.0,0.5
5,6,55,7,0.0,0.5
5,6,56,8,0.0,0.5
5,6,57,89,0.0,0.5
5,6,58,116,0.0,0.5
5,6,59,11,0.0,0.5
5,6,60,30,0.0,0.5
5,6,61,13,0.0,0.5
5,6,62,14,0.0,0.5
5,6,63,95,0.0,0.5
5,6,64,112,0.0,0.5
5,6,65,33,0.0,0.5
5,6,66,0,0.0,0.5
5,6,67,115,0.0,0.5
5,6,68,34,0.0,0.5
5,6,69,117,0.0,0.5
5,6,70,118,0.0,0.5
5,6,71,39,0.0,0.5
5,6,72,114,0.0,0.5
5,6,73,121,0.0,0.5
5,6,74,122,0.0,0.5
5,6,75,43,0.0,0.5
5,6,76,124,0.0,0.5
5,6,77,45,0.0,0.5
5,6,78,96,0.0,0.5
5,6,79,127,0.0,0.5
5,6,80,90,0.0,0.5
5,6,81,97,0.0,0.5
5,6,82,98,0.0,0.5
5,6,83,51,0.0,0.5
5,6,84,100,0.0,0.5
5,6,85,53,0.0,0.5
5,6,86,48,0.0,0.5
5,6,87,103,0.0,0.5
5,6,88,104,0.0,0.5
5,6,89,57,0.0,0.5
5,6,90,80,0.0,0.5
5,6,91,107,0.0,0.5
5,6,92,46,0.0,0.5
5,6,93,109,0.0,0.5
5,6,94,110,0.0,0.5
5,6,95,63,0.0,0.5
5,6,96,78,0.0,0.5
5,6,97,81,0.0,0.5
5,6,98,82,0.0,0.5
5,6,99,3,0.0,0.5
5,6,100,84,0.0,0.5
5,6,101,5,0.0,0.5
5,6,102,24,0.0,0.5
5,6,103,87,0.0,0.5
5,6,104,88,0.0,0.5
5,6,105,9,0.0,0.5
5,6,106,40,0.0,0.5
5,6,107,91,0.0,0.5
5,6,108,54,0.0,0.5
5,6,109,93,0.0,0.5
5,6,110,94,0.0,0.5
5,6,111,15,0.0,0.5
5,6,112,64,0.0,0.5
5,6,113,17,0.0,0.5
5,6,114,72,0.0,0.5
5,6,115,67,0.0,0.5
5,6,116,58,0.0,0.5
5,6,117,69,0.0,0.5
5,6,118,70,0.0,0.5
5,6,119,23,0.0,0.5
5,6,120,126,0.0,0.5
5,6,121,73,0.0,0.5
5,6,122,74,0.0,0.5
5,6,123,27,0.0,0.5
5,6,124,76,0.0,0.5
5,6,125,29,0.0,0.5
5,6,126,120,0.0,0.5
5,6,127,79,0.0,0.5
5,7,0,66,0.5,0.0
5,7,1,49,0.5,0.0
5,7,2,50,0.5,0.0
5,7,3,99,0.5,0.0
5,7,4,52,0.5,0.0
5,7,5,101,0.5,0.0
5,7,6,12,0.5,0.0
5,7,7,55,0.5,0.0
5,7,8,56,0.5,0.0
5,7,9,105,0.5,0.0
5,7,10,20,0.5,0.0
5,7,11,59,0.5,0.0
5,7,12,6,-0.5,0.0
5,7,13,61,0.5,0.0
5,7,14,62,0.5,0.0
5,7,15,111,0.5,0.0
5,7,16,32,-0.5,0.0
5,7,17,113,0.5,0.0
5,7,18,36,0.5,0.0
5,7,19,35,-0.5,0.0
5,7,20,10,-0.5,0.0
5,7,21,37,-0.5,0.0
5,7,22,38,-0.5,0.0
5,7,23,119,0.5,0.0
5,7,24,102,0.5,0.0
5,7,25,41,-0.5,0.0
5,7,26,42,-0.5,0.0
5,7,27,123,0.5,0.0
5,7,28,44,-0.5,0.0
5,7,29,125,0.5,0.0
5,7,30,60,0.5,0.0
5,7,31,47,-0.5,0.0
5,7,32,16,0.5,0.0
5,7,33,65,-0.5,0.0
5,7,34,68,0.5,0.0
5,7,35,19,0.5,0.0
5,7,36,18,-0.5,0.0
5,7,37,21,0.5,0.0
5,7,38,22,0.5,0.0
5,7,39,71,-0.5,0.0
5,7,40,106,0.5,0.0
5,7,41,25,0.5,0.0
5,7,42,26,0.5,0.0
5,7,43,75,-0.5,0.0
5,7,44,28,0.5,0.0
5,7,45,77,-0.5,0.0
5,7,46,92,0.5,0.0
5,7,47,31,0.5,0.0
5,7,48,86,0.5,0.0
5,7,49,1,-0.5,0.0
5,7,50,2,-0.5,0.0
5,7,51,83,-0.5,0.0
5,7,52,4,-0.5,0.0
5,7,53,85,-0.5,0.0
5,7,54,108,0.5,0.0
5,7,55,7,-0.5,0.0
5,7,56,8,-0.5,0.0
5,7,57,89,-0.5,0.0
5,7,58,116,0.5,0.0
5,7,59,11,-0.5,0.0
5,7,60,30,-0.5,0.0
5,7,61,13,-0.5,0.0
5,7,62,14,-0.5,0.0
5,7,63,95,-0.5,0.0
5,7,64,112,0.5,0.0
5,7,65,33,0.5,0.0
5,7,66,0,-0.5,0.0
5,7,67,115,0.5,0.0
5,7,68,34,-0.5,0.0
5,7,69,117,0.5,0.0
5,7,70,118,0.5,0.0
5,7,71,39,0.5,0.0
5,7,72,114,0.5,0.0
5,7,73,121,0.5,0.0
5,7,74,122,0.5,0.0
5,7,75,43,0.5,0.0
5,7,76,124,0.5,0.0
5,7,77,45,0.5,0.0
5,7,78,96,-0.5,0.0
5,7,79,127,0.5,0.0
5,7,80,90,0.5,0.0
5,7,81,97,-0.5,0.0
5,7,82,98,-0.5,0.0
5,7,83,51,0.5,0.0
5,7,84,100,-0.5,0.0
5,7,85,53,0.5,0.0
5,7,86,48,-0.5,0.0
5,7,87,103,-0.5,0.0
5,7,88,104,-0.5,0.0
5,7,89,57,0.5,0.0
5,7,90,80,-0.5,0.0
5,7,91,107,-0.5,0.0
5,7,92,46,-0.5,0.0
5,7,93,109,-0.5,0.0
5,7,94,110,-0.5,0.0
5,7,95,63,0.5,0.0
5,7,96,78,0.5,0.0
5,7,97,81,0.5,0.0
5,7,98,82,0.5,0.0
5,7,99,3,-0.5,0.0
5,7,100,84,0.5,0.0
5,7,101,5,-0.5,0.0
5,7,102,24,-0.5,0.0
5,7,103,87,0.5,0.0
5,7,104,88,0.5,0.0
5,7,105,9,-0.5,0.0
5,7,106,40,-0.5,0.0
5,7,107,91,0.5,0.0
5,7,108,54,-0.5,0.0
5,7,109,93,0.5,0.0
5,7,110,94,0.5,0.0
5,7,111,15,-0.5,0.0
5,7,112,64,-0.5,0.0
5,7,113,17,-0.5,0.0
5,7,114,72,-0.5,0.0
5,7,115,67,-0.5,0.0
5,7,116,58,-0.5,0.0
5,7,117,69,-0.5,0.0
5,7,118,70,-0.5,0.0
5,7,119,23,-0.5,0.0
5,7,120,126,0.5,0.0
5,7,121,73,-0.5,0.0
5,7,122,74,-0.5,0.0
5,7,123,27,-0.5,0.0
5,7,124,76,-0.5,0.0
5,7,125,29,-0.5,0.0
5,7,126,120,-0.5,0.0
5,7,127,79,-0.5,0.0
5,8,0,34,0.0,0.5
5,8,1,41,0.0,0.5
5,8,2,42,0.0,0.5
5,8,3,83,0.0,0.5
5,8,4,44,0.0,0.5
5,8,5,85,0.0,0.5
5,8,6,24,0.0,0.5
5,8,7,47,0.0,0.5
5,8,8,32,0.0,0.5
5,8,9,89,0.0,0.5
5,8,10,40,0.0,0.5
5,8,11,35,0.0,0.5
5,8,12,102,0.0,-0.5
5,8,13,37,0.0,0.5
5,8,14,38,0.0,0.5
5,8,15,95,0.0,0.5
5,8,16,56,0.0,-0.5
5,8,17,65,0.0,0.5
5,8,18,72,0.0,0.5
5,8,19,59,0.0,-0.5
5,8,20,106,0.0,-0.5
5,8,21,61,0.0,-0.5
5,8,22,62,0.0,-0.5
5,8,23,71,0.0,0.5
5,8,24,6,0.0,0.5
5,8,25,49,0.0,-0.5
5,8,26,50,0.0,-0.5
5,8,27,75,0.0,0.5
5,8,28,52,0.0,-0.5
5,8,29,77,0.0,0.5
5,8,30,120,0.0,0.5
5,8,31,55,0.0,-0.5
5,8,32,8,0.0,0.5
5,8,33,113,0.0,-0.5
5,8,34,0,0.0,0.5
5,8,35,11,0.0,0.5
5,8,36,114,0.0,-0.5
5,8,37,13,0.0,0.5
5,8,38,14,0.0,0.5
5,8,39,119,0.0,-0.5
5,8,40,10,0.0,0.5
5,8,41,1,0.0,0.5
5,8,42,2,0.0,0.5
5,8,43,123,0.0,-0.5
5,8,44,4,0.0,0.5
5,8,45,125,0.0,-0.5
5,8,46,96,0.0,0.5
5,8,47,7,0.0,0.5
5,8,48,54,0.0,0.5
5,8,49,25,0.0,-0.5
5,8,50,26,0.0,-0.5
5,8,51,99,0.0,-0.5
5,8,52,28,0.0,-0.5
5,8,53,101,0.0,-0.5
5,8,54,48,0.0,0.5
5,8,55,31,0.0,-0.5
5,8,56,16,0.0,-0.5
5,8,57,105,0.0,-0.5
5,8,58,80,0.0,0.5
5,8,59,19,0.0,-0.5
5,8,60,126,0.0,-0.5
5,8,61,21,0.0,-0.5
5,8,62,22,0.0,-0.5
5,8,63,111,0.0,-0.5
5,8,64,104,0.0,0.5
5,8,65,17,0.0,0.5
5,8,66,68,0.0,-0.5
5,8,67,107,0.0,0.5
5,8,68,66,0.0,-0.5
5,8,69,109,0.0,0.5
5,8,70,110,0.0,0.5
5,8,71,23,0.0,0.5
5,8,72,18,0.0,0.5
5,8,73,97,0.0,0.5
5,8,74,98,0.0,0.5
5,8,75,27,0.0,0.5
5,8,76,100,0.0,0.5
5,8,77,29,0.0,0.5
5,8,78,92,0.0,-0.5
5,8,79,103,0.0,0.5
5,8,80,58,0.0,0.5
5,8,81,121,0.0,-0.5
5,8,82,122,0.0,-0.5
5,8,83,3,0.0,0.5
5,8,84,124,0.0,-0.5
5,8,85,5,0.0,0.5
5,8,86,108,0.0,-0.5
5,8,87,127,0.0,-0.5
5,8,88,112,0.0,-0.5
5,8,89,9,0.0,0.5
5,8,90,116,0.0,-0.5
5,8,91,115,0.0,-0.5
5,8,92,78,0.0,-0.5
5,8,93,117,0.0,-0.5
5,8,94,118,0.0,-0.5
5,8,95,15,0.0,0.5
5,8,96,46,0.0,0.5
5,8,97,73,0.0,0.5
5,8,98,74,0.0,0.5
5,8,99,51,0.0,-0.5
5,8,100,76,0.0,0.5
5,8,101,53,0.0,-0.5
5,8,102,12,0.0,-0.5
5,8,103,79,0.0,0.5
5,8,104,64,0.0,0.5
5,8,105,57,0.0,-0.5
5,8,106,20,0.0,-0.5
5,8,107,67,0.0,0.5
5,8,108,86,0.0,-0.5
5,8,109,69,0.0,0.5
5,8,110,70,0.0,0.5
5,8,111,63,0.0,-0.5
5,8,112,88,0.0,-0.5
5,8,113,33,0.0,-0.5
5,8,114,36,0.0,-0.5
5,8,115,91,0.0,-0.5
5,8,116,90,0.0,-0.5
5,8,117,93,0.0,-0.5
5,8,118,94,0.0,-0.5
5,8,119,39,0.0,-0.5
5,8,120,30,0.0,0.5
5,8,121,81,0.0,-0.5
5,8,122,82,0.0,-0.5
5,8,123,43,0.0,-0.5
5,8,124,84,0.0,-0.5
5,8,125,45,0.0,-0.5
5,8,126,60,0.0,-0.5
5,8,127,87,0.0,-0.5
5,9,0,34,0.5,0.0
5,9,1,41,0.5,0.0
5,9,2,42,0.5,0.0
5,9,3,83,0.5,0.0
5,9,4,44,0.5,0.0
5,9,5,85,0.5,0.0
5,9,6,24,0.5,0.0
5,9,7,47,0.5,0.0
5,9,8,32,-0.5,0.0
5,9,9,89,0.5,0.0
5,9,10,40,0.5,0.0
5,9,11,35,-0.5,0.0
5,9,12,102,-0.5,0.0
5,9,13,37,-0.5,0.0
5,9,14,38,-0.5,0.0
5,9,15,95,0.5,0.0
5,9,16,56,-0.5,0.0
5,9,17,65,-0.5,0.0
5,9,18,72,0.5,0.0
5,9,19,59,-0.5,0.0
5,9,20,106,-0.5,0.0
5,9,21,61,-0.5,0.0
5,9,22,62,-0.5,0.0
5,9,23,71,-0.5,0.0
5,9,24,6,-0.5,0.0
5,9,25,49,0.5,0.0
5,9,26,50,0.5,0.0
5,9,27,75,-0.5,0.0
5,9,28,52,0.5,0.0
5,9,29,77,-0.5,0.0
5,9,30,120,0.5,0.0
5,9,31,55,0.5,0.0
5,9,32,8,0.5,0.0
5,9,33,113,-0.5,0.0
5,9,34,0,-0.5,0.0
5,9,35,11,0.5,0.0
5,9,36,114,-0.5,0.0
5,9,37,13,0.5,0.0
5,9,38,14,0.5,0.0
5,9,39,119,-0.5,0.0
5,9,40,10,-0.5,0.0
5,9,41,1,-0.5,0.0
5,9,42,2,-0.5,0.0
5,9,43,123,-0.5,0.0
5,9,44,4,-0.5,0.0
5,9,45,125,-0.5,0.0
5,9,46,96,-0.5,0.0
5,9,47,7,-0.5,0.0
5,9,48,54,0.5,0.0
5,9,49,25,-0.5,0.0
5,9,50,26,-0.5,0.0
5,9,51,99,0.5,0.0
5,9,52,28,-0.5,0.0
5,9,53,101,0.5,0.0
5,9,54,48,-0.5,0.0
5,9,55,31,-0.5,0.0
5,9,56,16,0.5,0.0
5,9,57,105,0.5,0.0
5,9,58,80,-0.5,0.0
5,9,59,19,0.5,0.0
5,9,60,126,-0.5,0.0
5,9,61,21,0.5,0.0
5,9,62,22,0.5,0.0
5,9,63,111,0.5,0.0
5,9,64,104,0.5,0.0
5,9,65,17,0.5,0.0
5,9,66,68,-0.5,0.0
5,9,67,107,0.5,0.0
5,9,68,66,0.5,0.0
5,9,69,109,0.5,0.0
5,9,70,110,0.5,0.0
5,9,71,23,0.5,0.0
5,9,72,18,-0.5,0.0
5,9,73,97,-0.5,0.0
5,9,74,98,-0.5,0.0
5,9,75,27,0.5,0.0
5,9,76,100,-0.5,0.0
5,9,77,29,0.5,0.0
5,9,78,92,-0.5,0.0
5,9,79,103,-0.5,0.0
5,9,80,58,0.5,0.0
5,9,81,121,-0.5,0.0
5,9,82,122,-0.5,0.0
5,9,83,3,-0.5,0.0
5,9,84,124,-0.5,0.0
5,9,85,5,-0.5,0.0
5,9,86,108,-0.5,0.0
5,9,87,127,-0.5,0.0
5,9,88,112,0.5,0.0
5,9,89,9,-0.5,0.0
5,9,90,116,-0.5,0.0
5,9,91,115,0.5,0.0
5,9,92,78,0.5,0.0
5,9,93,117,0.5,0.0
5,9,94,118,0.5,0.0
5,9,95,15,-0.5,0.0
5,9,96,46,0.5,0.0
5,9,97,73,0.5,0.0
5,9,98,74,0.5,0.0
5,9,99,51,-0.5,0.0
5,9,100,76,0.5,0.0
5,9,101,53,-0.5,0.0
5,9,102,12,0.5,0.0
5,9,103,79,0.5,0.0
5,9,104,64,-0.5,0.0
5,9,105,57,-0.5,0.0
5,9,106,20,0.5,0.0
5,9,107,67,-0.5,0.0
5,9,108,86,0.5,0.0
5,9,109,69,-0.5,0.0
5,9,110,70,-0.5,0.0
5,9,111,63,-0.5,0.0
5,9,112,88,-0.5,0.0
5,9,113,33,0.5,0.0
5,9,114,36,0.5,0.0
5,9,115,91,-0.5,0.0
5,9,116,90,0.5,0.0
5,9,117,93,-0.5,0.0
5,9,118,94,-0.5,0.0
5,9,119,39,0.5,0.0
5,9,120,30,-0.5,0.0
5,9,121,81,0.5,0.0
5,9,122,82,0.5,0.0
5,9,123,43,0.5,0.0
5,9,124,84,0.5,0.0
5,9,125,45,0.5,0.0
5,9,126,60,0.5,0.0
5,9,127,87,0.5,0.0
5,10,0,18,0.0,0.5
5,10,1,37,0.0,0.5
5,10,2,38,0.0,0.5
5,10,3,75,0.0,0.5
5,10,4,32,0.0,0.5
5,10,5,77,0.0,0.5
5,10,6,48,0.0,0.5
5,10,7,35,0.0,0.5
5,10,8,44,0.0,-0.5
5,10,9,65,0.0,0.5
5,10,10,80,0.0,0.5
5,10,11,47,0.0,-0.5
5,10,12,86,0.0,-0.5
5,10,13,41,0.0,-0.5
5,10,14,42,0.0,-0.5
5,10,15,71,0.0,0.5
5,10,16,52,0.0,-0.5
5,10,17,89,0.0,-0.5
5,10,18,0,0.0,0.5
5,10,19,55,0.0,-0.5
5,10,20,90,0.0,-0.5
5,10,21,49,0.0,-0.5
5,10,22,50,0.0,-0.5
5,10,23,95,0.0,-0.5
5,10,24,54,0.0,-0.5
5,10,25,61,0.0,0.5
5,10,26,62,0.0,0.5
5,10,27,83,0.0,-0.5
5,10,28,56,0.0,0.5
5,10,29,85,0.0,-0.5
5,10,30,96,0.0,0.5
5,10,31,59,0.0,0.5
5,10,32,4,0.0,0.5
5,10,33,105,0.0,-0.5
5,10,34,72,0.0,-0.5
5,10,35,7,0.0,0.5
5,10,36,66,0.0,-0.5
5,10,37,1,0.0,0.5
5,10,38,2,0.0,0.5
5,10,39,111,0.0,-0.5
5,10,40,58,0.0,-0.5
5,10,41,13,0.0,-0.5
5,10,42,14,0.0,-0.5
5,10,43,99,0.0,-0.5
5,10,44,8,0.0,-0.5
5,10,45,101,0.0,-0.5
5,10,46,120,0.0,-0.5
5,10,47,11,0.0,-0.5
5,10,48,6,0.0,0.5
5,10,49,21,0.0,-0.5
5,10,50,22,0.0,-0.5
5,10,51,123,0.0,0.5
5,10,52,16,0.0,-0.5
5,10,53,125,0.0,0.5
5,10,54,24,0.0,-0.5
5,10,55,19,0.0,-0.5
5,10,56,28,0.0,0.5
5,10,57,113,0.0,0.5
5,10,58,40,0.0,-0.5
5,10,59,31,0.0,0.5
5,10,60,78,0.0,-0.5
5,10,61,25,0.0,0.5
5,10,62,26,0.0,0.5
5,10,63,119,0.0,0.5
5,10,64,100,0.0,0.5
5,10,65,9,0.0,0.5
5,10,66,36,0.0,-0.5
5,10,67,103,0.0,0.5
5,10,68,114,0.0,0.5
5,10,69,97,0.0,0.5
5,10,70,98,0.0,0.5
5,10,71,15,0.0,0.5
5,10,72,34,0.0,-0.5
5,10,73,109,0.0,-0.5
5,10,74,110,0.0,-0.5
5,10,75,3,0.0,0.5
5,10,76,104,0.0,-0.5
5,10,77,5,0.0,0.5
5,10,78,60,0.0,-0.5
5,10,79,107,0.0,-0.5
5,10,80,10,0.0,0.5
5,10,81,117,0.0,-0.5
5,10,82,118,0.0,-0.5
5,10,83,27,0.0,-0.5
5,10,84,112,0.0,-0.5
5,10,85,29,0.0,-0.5
5,10,86,12,0.0,-0.5
5,10,87,115,0.0,-0.5
5,10,88,124,0.0,0.5
5,10,89,17,0.0,-0.5
5,10,90,20,0.0,-0.5
5,10,91,127,0.0,0.5
5,10,92,126,0.0,0.5
5,10,93,121,0.0,0.5
5,10,94,122,0.0,0.5
5,10,95,23,0.0,-0.5
5,10,96,30,0.0,0.5
5,10,97,69,0.0,0.5
5,10,98,70,0.0,0.5
5,10,99,43,0.0,-0.5
5,10,100,64,0.0,0.5
5,10,101,45,0.0,-0.5
5,10,102,108,0.0,0.5
5,10,103,67,0.0,0.5
5,10,104,76,0.0,-0.5
5,10,105,33,0.0,-0.5
5,10,106,116,0.0,0.5
5,10,107,79,0.0,-0.5
5,10,108,102,0.0,0.5
5,10,109,73,0.0,-0.5
5,10,110,74,0.0,-0.5
5,10,111,39,0.0,-0.5
5,10,112,84,0.0,-0.5
5,10,113,57,0.0,0.5
5,10,114,68,0.0,0.5
5,10,115,87,0.0,-0.5
5,10,116,106,0.0,0.5
5,10,117,81,0.0,-0.5
5,10,118,82,0.0,-0.5
5,10,119,63,0.0,0.5
5,10,120,46,0.0,-0.5
5,10,121,93,0.0,0.5
5,10,122,94,0.0,0.5
5,10,123,51,0.0,0.5
5,10,124,88,0.0,0.5
5,10,125,53,0.0,0.5
5,10,126,92,0.0,0.5
5,10,127,91,0.0,0.5
5,11,0,18,0.5,0.0
5,11,1,37,0.5,0.0
5,11,2,38,0.5,0.0
5,11,3,75,0.5,0.0
5,11,4,32,-0.5,0.0
5,11,5,77,0.5,0.0
5,11,6,48,0.5,0.0
5,11,7,35,-0.5,0.0
5,11,8,44,-0.5,0.0
5,11,9,65,-0.5,0.0
5,11,10,80,0.5,0.0
5,11,11,47,-0.5,0.0
5,11,12,86,-0.5,0.0
5,11,13,41,0.5,0.0
5,11,14,42,0.5,0.0
5,11,15,71,-0.5,0.0
5,11,16,52,-0.5,0.0
5,11,17,89,-0.5,0.0
5,11,18,0,-0.5,0.0
5,11,19,55,-0.5,0.0
5,11,20,90,-0.5,0.0
5,11,21,49,0.5,0.0
5,11,22,50,0.5,0.0
5,11,23,95,-0.5,0.0
5,11,24,54,-0.5,0.0
5,11,25,61,0.5,0.0
5,11,26,62,0.5,0.0
5,11,27,83,0.5,0.0
5,11,28,56,-0.5,0.0
5,11,29,85,0.5,0.0
5,11,30,96,-0.5,0.0
5,11,31,59,-0.5,0.0
5,11,32,4,0.5,0.0
5,11,33,105,-0.5,0.0
5,11,34,72,-0.5,0.0
5,11,35,7,0.5,0.0
5,11,36,66,0.5,0.0
5,11,37,1,-0.5,0.0
5,11,38,2,-0.5,0.0
5,11,39,111,-0.5,0.0
5,11,40,58,-0.5,0.0
5,11,41,13,-0.5,0.0
5,11,42,14,-0.5,0.0
5,11,43,99,0.5,0.0
5,11,44,8,0.5,0.0
5,11,45,101,0.5,0.0
5,11,46,120,-0.5,0.0
5,11,47,11,0.5,0.0
5,11,48,6,-0.5,0.0
5,11,49,21,-0.5,0.0
5,11,50,22,-0.5,0.0
5,11,51,123,0.5,0.0
5,11,52,16,0.5,0.0
5,11,53,125,0.5,0.0
5,11,54,24,0.5,0.0
5,11,55,19,0.5,0.0
5,11,56,28,0.5,0.0
5,11,57,113,-0.5,0.0
5,11,58,40,0.5,0.0
5,11,59,31,0.5,0.0
5,11,60,78,0.5,0.0
5,11,61,25,-0.5,0.0
5,11,62,26,-0.5,0.0
5,11,63,119,-0.5,0.0
5,11,64,100,0.5,0.0
5,11,65,9,0.5,0.0
5,11,66,36,-0.5,0.0
5,11,67,103,0.5,0.0
5,11,68,114,0.5,0.0
5,11,69,97,-0.5,0.0
5,11,70,98,-0.5,0.0
5,11,71,15,0.5,0.0
5,11,72,34,0.5,0.0
5,11,73,109,-0.5,0.0
5,11,74,110,-0.5,0.0
5,11,75,3,-0.5,0.0
5,11,76,104,0.5,0.0
5,11,77,5,-0.5,0.0
5,11,78,60,-0.5,0.0
5,11,79,107,0.5,0.0
5,11,80,10,-0.5,0.0
5,11,81,117,-0.5,0.0
5,11,82,118,-0.5,0.0
5,11,83,27,-0.5,0.0
5,11,84,112,0.5,0.0
5,11,85,29,-0.5,0.0
5,11,86,12,0.5,0.0
